nob_doc_hash,eng_doc_hash,nob_url,eng_url,nob_fulltext,eng_fulltext
14f2b261b4133ba624d10f6fb0df7486e5e721e3,2de822c6f8beb730ec4c4d0da7a5b359dc904882,https://bibliotekutvikling.no/prosjektbank/prosjekt/library-ux/,https://bibliotekutvikling.no/prosjektbank/prosjekt/library-ux-ii/,"['Søknad', 'Rapporter', 'Lenker', 'Mål', 'Library-UX: Tjenesteutvikling med fokus på brukeropplevelse i biblioteket', 'Universitetsbiblioteket i Oslo og andre bibliotek videreutvikler kontinuerlig våre tilbud og tjenester. Ved UB Oslo har vi sett etter en metode hvor teknologi, lekenhet, brukermedvirkning, eksperthjelp og støtte til gode lederavgjørelser, evaluering og videreutvikling, henger godt sammen. Vi skaffer oss nå erfaringer og kompetanse innen bruk av ulike metoder innen brukeropplevelse (UX).', 'Mål for prosjektet', '• Det overordnede målet for prosjektet er å gi noen svar på hvordan man skal drive tjenesteutvikling med fokus på brukeropplevelse (UX) i biblioteket.', '• For å svare på dette, vil prosjektet utvikle UX-metodikk og UX-verktøy for tjenesteutvikling i bibliotek, som kan benyttes av hele biblioteksektoren.', '• Videre vil prosjektet teste metodikk og verktøy på komplekse case/problemstillinger knyttet til tjenesteutvikling i bibliotek.', '• Til slutt har prosjektet som mål å bidra til at hele biblioteksektoren kan benytte seg av disse verktøy og metodikk for tjenesteutvikling, ved å tilby kurs og trening, samt utvikle læremidler (manualer, kompendier, lærebok, etc.).', 'Målene for prosjektet er ambisiøse. Vi mener de likevel er realiserbare, da de bygger på allerede eksisterende aktivitet og kompetanse ved UB Oslo, som beskrevet i søknaden. Videre mener vi at resultatene vil være et viktig tilskudd til ikke bare tjenesteutvikling, men også til utviklingen av selve biblioteket fremover. Utfordringene er ulike for UH- og folkebibliotek, men begge står overfor betydelige utfordringer i årene fremover: Ny teknologi, nye brukervaner, nye krav osv., kan være en trussel for bibliotekene. Men klarer vi å utvikle gode og innovative tjenester, kan disse faktorene potensielt være det som befester bibliotekenes posisjon som en viktig ressurs for forskning, undervisning, og samfunnet som helhet.', 'Beskrivelse', 'Bakgrunn', 'Tjenesteutvikling er design av nye tjenester, eller redesign av eksisterende tjenester. Bibliotekene leverer mange tjenester, men det er ikke sikkert brukeren kjenner godt nok til dem. Skyldes det at tjenestene ikke er godt nok markedsført, at tjenestene er dårlige, ikke fungerer etter hensikten, eller at tjenestene oppfattes annerledes av brukerne enn biblioteket hadde tenkt? Tjenesten «Bestill en bibliotekar» for eksempel, blir av noen oppfattet som en alvorlig konsultasjon, mens biblioteket ser det som et lavterskeltilbud og en måte å organisere enkelthenvendelser på.', 'Men hvordan kan vi forsikre oss om at nye eller eksisterende tjenester blir utviklet på riktige premisser? Tjenestene skal være tilpasset brukernes behov, samtidig som man utnytter muligheter innen ny teknologi, noe som potensielt kan revolusjonere hvordan biblioteket brukes.', 'Erfaringen fra prosjektet Brukerdrevet innovasjon(1), som fikk støtte fra Prosjekt- utviklingsmidler fra Nasjonalbiblioteket i 2012, var at når brukerne selv får styre innovasjonsprosesser, blir resultatet ikke særlig innovativt, siden brukerne i liten grad klarer å forestille seg alle muligheter. Rett og slett fordi de ikke har den nødvendige kompetansen om bibliotek. Erfaring og resultater fra «Ph.d.-kandidater og forskningsprosessen. Bibliotekets bidrag»(2) tilsier på den andre siden at når biblioteket selv utvikler tjenester, kan fort det motsatte skje, at vi blir for teknologifokuserte og ikke makter å ta inn over oss brukernes reelle og ikke alltid rasjonelle behov og vaner.', 'En utprøvd metodikk som har gitt svært gode resultater er Design Thinking [1], hvor et sentralt poeng er at det ikke er brukerne selv som skal utvikle tjenester. Eksperter fra ulike felt kommer sammen for å analysere og evt. innovere. Kompetanse, empati med brukerne, gjennomførbarhet, levedyktighet er stikkord. I prosessen legges det vekt på måling av brukerens velvilje til produktet eller tjeneste, teknologisk gjennomførbarhet og økonomisk levedyktighet. For å innfri disse kravere brukes blant annet rask prototyputvikling og «abductiv» resonering [2]. Empati erverves ved å ha en god forståelse for brukerens behov, som en kan få ved etnografiske undersøkelser. Undersøkelser gjort i tilknytning til brukerdrevet innovasjon og Phd-kandidaters informasjonsbehov har vært verdifulle, og andre undersøkelser som kan gi viktig informasjon er gjennomført og under planlegging. Resultater fra rask prototyputvikling er viktig, da en på et tidlig stadium av prosjektet kan sortere ut ideer som ikke tilfredsstiller kravene.', 'Viktige erfaringer', 'Prosjektet bygger på særskilte erfaringer, viktige partnerskap, et faglig internt nettverk og nødvendig IT-kompetanse. Disse er våre fortrinn og en forutsetning for å kunne levere i henhold til søknaden.', '1. Prosjektet Brukerdrevet innovasjon', 'Prosjektet ble etablert høsten 2011, og har sitt utgangspunkt i et samarbeid med Institutt for informatikk ved UiO i å gi biblioteksrelaterte oppgaver i kurset Interaksjonsdesign (INF2260/4060)(3). I 2012 fikk UB Oslo midler fra NBs prosjekt- og utviklingsmidler til dette prosjektet, primært rettet mot å dokumentere metodikk for brukerdrevet innovasjon. Som et resultat av prosjektet har det blitt publisert flere vitenskapelige artikler [3,4,5]. Konkrete leveranser fra prosjektet er en App utviklet for Realfagsbiblioteket for hyllenavigasjon(4), en prototype av en rombookingstjeneste med sosial integrasjon(5) samt en prototype av et verktøy for å synliggjøre e-bøker, som benytter seg av trådløs bevegelsesteknologi(6).', 'Som et resultat av prosjektet og aktiviteten har UB Oslo bygget opp betydelig kompetanse på UX designprosesser og brukerbehov.', '2. Samarbeid og tilknytning til fagmiljø ved Institutt for informatikk UiO (IFI)', 'Samarbeidet startet høsten 2010 med utgangspunkt i Apples lansering av iPad, hvor biblioteket forsto at dette ville påvirke våre tjenester. Det ble derfor gjennomført et testprosjekt der et kurs ved UiO brukte iPad som pensumverktøy. Prosjektet dannet blant annet grunnlaget for MSc-oppgaven til Andrea Gasparini [6], senioringeniør ved UB Oslo, som nå tar Phd ved Designgruppa ved IFI under veiledning av førsteamanuensis Alma Culén. Samarbeidet har etter det utviklet seg via Brukerdrevet innovasjon til etablering av en UX-hub ved UB Oslo høsten 2014.', 'Førsteamanuensis Alma Culén ved Designgruppa ved IFI er faglig ansvarlig for prosjektet sammen med Andrea Gasparini. Begge forsker og underviser innen interaksjonsdesign.', 'Samarbeidet sikrer at leveransene fra prosjektet har et faglig fundament.', '3. UX-hub', 'Høsten 2014 ble det etablert en UX-hub ved UB Oslo. UX-hub`en bygger på erfaringene fra prosjektet brukerdrevet innovasjon og er pt. bemannet med totalt ett årsverk fordelt på 5 personer. Oppgaven til UX-hub er å være et nav i tjenesteutviklingen ved UB Oslo samt et viktig verktøy for ledelsen for kunne prioritere aktiviteter og prosjekter.', 'Pt. er UX-huben i oppbyggingsfase, og det primære fokus vil være på å tilegne seg kunnskap og erfaring om UX, samt å bidra inn i kurset INF2260/4060. Ved tilslag på midler det søkes om, vil ressurser og aktivitet i UX-hub rettes inn mot leveransene i prosjektet som beskrevet senere i søknaden.', '4. Scriptoteket', 'Ved Universitetsbiblioteket i Oslo har interesserte og programmeringskyndige ansatte laget en møteplass og et nettverk for deling av ideer og skript knyttet til effektivisering av rutiner basert på tenkniske installasjoner og funksjoner vi jobber med til daglig. Nettverket heter Scriptoteket og er nærmere beskrevet i vedlegget «Fullstendig søknad».', 'Prosjektbeskrivelse', 'Det eksisterer mange metoder og verktøy i dag for å kjøre tjenesteutviklings- eller innovasjonsprosesser, men svært få eller ingen er tilpasset biblioteket, og i enda mindre grad til norske forhold. Når det gjelder UX, kreves det spesialkompetanse for å kunne benytte riktig metodikk og tilpasse denne til lokale forhold. Stanford University har utviklet et rammeverk(7), eller verktøykasse, for bruk i design- og utviklingsprosesser, som gir en svært god beskrivelse av de ulike metodene man kan benytte. Men selv om et slikt teoretisk rammeverk er et svært nyttig utgangspunkt for trente UX-designere, vil det for uerfarne være vanskelig å vite hvordan man skal velge mellom de ulike metodikkene, planlegge, gjennomføre, og ikke minst følge opp en tenkt design- og utviklingsprosess uten inngående kunnskap om feltet.', 'Prosjektet har altså som mål å utvikle noen konkrete metodikker og verktøy, som kan benyttes av alle bibliotek, både i UH- og folkebiblioteksektoren i UX designprosesser. Siden ingen verktøy kan benyttes uten kompetanse og kunnskap om feltet, vil prosjektet blant annet utvikle en «UX bootcamp», som har som formål å trene og lære opp deltagere i både metodikk og verktøy. Målgruppen for en slik «bootcamp» er bibliotekarer eller andre ansatte i bibliotek, samt studenter på bibliotekarutdanningen.', 'Som tidligere beskrevet, har UB Oslo allerede et godt fundament for å lykkes med prosjektet. Dog er vi avhengig av eksterne ressurser for å kunne utvikle generiske verktøy og for å kunne tilby kurs, samlinger eller andre former for kunnskapsoverføring («UX bootcamp», «UX-konferanse», læremidler, etc.) til sektoren. Aktiviteten rundt UX ved UB Oslo vil ikke stoppe opp hvis ikke prosjektet får de midlene prosjektet søker om, men vil i langt mindre grad kunne dele erfaring, kompetanse og verktøy med resten av bibliotek-Norge.', 'Leveranser i prosjektet', '• Prosjektet skal utvikle UX-designkort for bibliotek', 'Designkort brukes primært til å visualisere brukerreiser. Eksempler på brukerreiser er bestilling av flybilletter, kjøp av ny telefon, sykehusbesøk, å låne en bok på biblioteket, som noen ekspempler. Hensikten ved å lage brukerreiser, er å kartlegge hvilke grenseflater (touch points) brukeren har mot flyselskapet, telefonprodusenten, sykehuset og biblioteket, i dette tilfellet. Ved å visualisere og synliggjøre de (i de fleste tilfeller) mange ulike grenseflatene brukerne har mot de ulike tjenesteleverandørene, kan man få et tydelig bilde av hvordan brukeren forholder seg til våre tjenester. Dette vil gi noen klare indikasjoner på hvilke grenseflater som er kritiske, hvilke grenseflater er utenfor tjenesteleverandørens kontroll, hvilke grenseflater bør man redesigne etc. Og ikke minst, bør man ved ved hjelp av, for eksempel ny teknologi, totalt endre brukereisen, slik at man enten skaper nye brukerreiser, utelukker eksterne faktorer, forenkler brukerreisen, eller forbedrer enkelte grenseflater.', 'Det eksisterer allerede mange ulike varianter av slike designkort, men ingen er spesialtilpasset til biblioteket, især norske forhold. Prosjektet vil derfor utvikle designkort som et tilpasset norske bibliotekforhold, som kan benyttes av både UH- samt folkebibliotek. Designkortene vil bli testet og validert mot flere case som beskrevet i vedlegget «Fullstendig søknad».', '• Prosjektet skal utvikle et visualiseringsverktøy for designprosesser i bibliotek', 'Verktøyet skal støtte og fasilitere dialog og diskusjon, samt gi en visuell oppsummering av ideer og konsepter i designprosessen. Det eksisterer allerede i dag en prototype av et slikt verktøy [7], men som ikke er tilpasset bibliotek. Prosjektet vil derfor tilpasse og videreutvikle prototypen slik at den er tilpasset UX designprosesser i bibliotek.', '• Prosjektet skal utvikle et konsept og rammeverk for en «UX bootcamp» samt gjennomføre en eller flere samlinger', 'En «UX bootcamp» er ment som et hurtigkurs i bruk av UX-metodikk for tjenesteutvikling. Estimert varighet er 3-4 dager med intensiv opplæring. En slik «UX bootcamp» vil gi nødvendig starthjelp til andre aktører som ønsker å benytte seg av verktøy og metodikk.', '• Prosjektet skal utvikle konsept, rammeverk og læremidler for en «UX designprosess» i bibliotek', 'Dette vil til dels bygge på de verktøy og metoder som utvikles i prosjektet, men vil også bruke andre generiske verktøy, som brukbarhetstester, fokusgrupper etc. En delleveranse av et slikt rammeverk kan for eksempel være et flytskjema for valg av metodikk i gitte situasjoner, kompendier/artikkelsamlinger, lærebok, etc.', '• Prosjektet skal arrangere en workshop/konferanse om UX-design som metodikk for tjenesteutvikling for biblioteksektoren', 'Et eksempel på en mulig modell for en slik konferanse, er konferansen User Experience in Libraries(8).', 'Referanser:', '[1] T. Brown, Change by design: how design thinking transforms organizations and inspires innovation. New York: Harper Business, 2009. [2] J. Kolko, “Abductive Thinking and Sensemaking: The Drivers of Design Synthesis,” Des. Issues, vol. 26, no. 1, pp. 15–28, Dec. 2009. [3] A. Culén and A. A. Gasparini, “Find a Book! Unpacking Customer Journeys at Academic Library,” in ACHI 2014, The Seventh International Conference on Advances in Computer-Human Interactions, 2014, p. 7. [4] A. L. Culén and A. A. Gasparini, “Student Driven Innovation: Designing University Library Services,” presented at the CENTRIC 2013, The Sixth International Conference on Advances in Human oriented and Personalized Mechanisms, Technologies, and Services, 2013, pp. 12–17. [5] Culén, Alma; Gasparini, Andrea. HCI and Design Thinking: Innovation and User Experience in the Academic Library. Weave, Journal of Library User Experience Professionals. 2014. Under review. [6] A.A. Gasparini, “Touch, learn, play – what children do with an iPad in the classroom”, Master Thesis UiO, 2011. http://urn.nb.no/URN:NBN:no-30763 [7] L. Almsbakken and H. Kjersem, «Visualizing answers to support discussions in group-learning environments”, Master Thesis UiO, 2014. http://www.mn.uio.no/ifi/personer/vit/almira/almsbakken_kjersem-master.pdf']","['Søknad', 'Rapporter', 'Lenker', 'Mål', 'Library-UX II – User Experience as a service ecosystem', 'The main goal of the project is to develop “User Experience as a service” for libraries. This means enabling other libraries to learn and acquire necessary skills to use and test UX methods and tools in their own organization and be able to adapt the tools accordingly along with sharing their expertise, getting and lending support in a larger ecosystem of libraries.', 'The first Library UX project focused on developing tools and methods for user centric service design in the library. However, our findings in the first project showed that while the tools and other materials developed play an important role in introducing user centric service design practices, to communicate and develop such a competence in libraries, a service based model would need to be adopted. The tools and materials developed act as a product offering that need to be situated in a holistic service ecosystem with support and possibilities of repeated engagement. (Repeated engagement and support is critical)', 'To be able to achieve this goal, we first need to validate the tools and methods from an international/Scandinavian perspective. Furthermore, the tools and methods need to be reworked to develop a collaborative model that would work remotely. To do this, we will first establish a Scandinavian User Experience forum, which will exchange service design tools and best practices, cooperate and develop tools and techniques and organize joint UX workshops for Scandinavian libraries. Second, we will frame the service as an external facing service. This means to go beyond the library context, and use and test the methods and tools in different settings, for e.g. in a research and educational setting.', 'With this, we hope to be able to build a network and hub of UX expertise in Scandinavia, which could support continuous engagement in and adoption of UX practices and development in Norwegian libraries. Furthermore, by framing the service in a non-library setting, we will be able to test, validate and adapt the tools and methods for a much broader scope of organizations and contexts.', 'Beskrivelse', 'Background The project builds on the findings and experience from several UX-projects at the University of Oslo Library; most recently the project Library UX, which had as a primary goal to examine how service design could be performed in the library. The final report of the project is scheduled at the end of February 2016, and will be an important theoretical and practical base for this project. The project application for the first Library UX project is attached, which gives a thorough description of the background for the work on UX at the University of Oslo Library. http://www.ub.uio.no/om/prosjekter/library-ux/soknad-nb-ux-innsendt-2014-10.pdf', 'Project description The constant evolution in technology and media platforms has led to a shift in the information landscape with the advent of distributed channels like Google scholar and technological platforms like smartphones, smart watches and tablets through which information and knowledge can be produced and consumed anytime [1], [2]. Consequently, this has also caused a change in the nature of the user’s needs and expectations with respect to information access and support. Academic and research libraries in particular are expected to fulfill new and more specialized roles relating to effective distributed information and infrastructure access, production and consumption and academic and research librarians’ roles have evolved beyond collection management and reference desk duties into that of subject specialists who provide cross-disciplinary research assistance along with discipline-specific help to academic units in an institution [3]. These expanded roles and responsibilities require the development of cross functional expertise and services built on newer and continuously evolving models of user experience necessitated by the constant nature of technological evolution and changes in the user’s requirements. The need for sustained change and organizational innovation in libraries has also been outlined in the NMC horizon report [4] which highlights important directions and technologies that are likely to become mainstream in the next five years.', 'The role of User Experience (UX), therefore, has evolved from that of a convenience function added onto product and service offerings to a strategic driver and differentiator that needs to be considered right from the initial stages of service conception [5], [6]. The library at the University of Oslo has been involved with the Library UX research project with the primary goal of developing tools and methods intended to introduce UX practices into the work practices of the library [1], [7], [8]. As a part of this research project, we have been successful in developing a unique framework structured around a combination of UX tools and in-situ/on-site contextually specific workshops. Due to our past experience with running user experience research projects and the development of novel tools and methods for introducing UX processes in partnership with university research groups, we feel that we are perfectly situated for executing this project.', 'True to the nature of current UX practices themselves, these tools and methods have been continuously evolved through practice [9] and use within workshop settings at various department libraries at UiO. While the tools and methods developed have been very successful in engaging participants with the design method and process, we have realised that encapsulating them into a standalone product offering would lead to a danger of stagnation and would ultimately undercut the value generated by the methods. To be truly effective and integrated into the library’s work practices, UX practices need to be framed as a continuous learning activity that creates opportunities for repeat engagement with the tools and methods and possibilities of ongoing discussion and support from a larger community. Hence, we think the logical next step for the evolution and dissemination of the tools and methods developed would be to situate them in a holistic service ecosystem that consists of three main facets: – UX as a service: Offering the tools and methods as an external facing service to academic libraries in Norway and Scandinavia – UX as a community: Building a UX network of Scandinavian libraries to discuss learning and experiences using a combination of online and offline seminars – UX as a support system: Developing a support channel for Scandinavian libraries working with UX processes for structuring post UX workshop (and in project) support', 'Continuing the evolution of the methods developed during the Library-UX project, the service developed would serve to educate partner libraries in UX methods along with helping us refine and validate the tools and materials in an international/Scandinavian setting. Second, we have observed that each UX workshop requires a series of (at least 2-3) setup and management meetings with the partner library. Since our workshop model relies on in-context/on-site engagement, for the service to work effectively, we will need to develop a model for remote collaboration coupled with on-site engagement while working with Scandinavian libraries. This was reaffirmed by our experience with conducting workshops at the University of Gothenburg library that was the first example of outreach from the UiO library. Additionally, we have realised that a support channel is crucial to aid libraries that are starting to engage with UX methods and processes. This support channel would be useful to provide ongoing help to partner libraries along with identifying possibilities of repeat engagement with the workshop itself if and when required.', 'Lastly, we will establish a Scandinavian User Experience network, which will serve as a common ground for ongoing community based and expert-led learning and the exchange of service design tools and best practices. With this, we hope to be able to build a network and hub of UX expertise in Scandinavia, which could support continuous engagement in and adoption of UX practices and development in Norwegian libraries (we have already initiated contact with the NTNU Library, National Library of Finland, Göteborg University, Linnköping University and Aarhus University). Moreover, by pioneering this initiative, we will be able to situate Norwegian libraries in general and UB in particular as a thought leader with respect to UX methods and practices. Additionally, we think the ecosystem and community developed around the service could also lead to cross-Scandinavian partnerships, collaboration and newer avenues of knowledge exchange beyond UX practices themselves. Furthermore, by framing the service in a non-library setting, we will be able to test, validate and adapt the tools and methods to a broader context of universities and organizations in general.']"
