nno_doc_hash,nob_doc_hash,nno_url,nob_url,nno_fulltext,nob_fulltext
06e75f4f88d1578dc0a83e496fac1df31d3e1a91,4b71af0c307a910693f2fd54952c01f25910e062,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=8757&type=a,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=7572&type=A,"['NVE har motteke konsesjonssøknad fra Fagne om ein ny 132 kV dobbelkurs kraftledning frå Bø til Meland i Karmøy kommune, Rogaland fylke.', 'Fagne søkjer om å byggje, eige og drive ein om lag 5 km lang ny 132 kV kraftleidning fra Bø transformatorstasjon til Meland. Det er søkt om ein hovedutrasé, med totalt tre undertrasear. Fagne søkjer også om å rive dagens 66 kV kraftleidning, samt å erstatte dagens tremaster med nye rundstålmaster. Fagne grunngjev søknaden med at eksisterande 66 kV nett er dimensjonert for svakt for dagens behov og forventa vekst. Det er difor naudsynt å heve overføringskapasiteten i dagens regional nett på Karmøy ifølge Fagne.', 'NVE har behov for tilleggsopplysningar før vi kan behandle søknaden frå Fagne, og har i brev av 28.04.23 bedt Fagne om nye utredningar for fleire tema.']","['Norges vassdrags- og energidirektorat (NVE) har i dag fastsatt utredningsprogram for Statnetts planer om ny 420 kV kraftledning mellom Fagrafjell og Bærheim transformatorstasjoner i Sandnes, Klepp, Sola og Time kommune i Rogaland fylke. Vi viser til meldingen fra Statnett av 07.07.2021 og NVEs høring av denne. Utredningsprogrammet er fastsatt på grunnlag av det foreslåtte utredningsprogrammet fra Statnett, innkomne høringsuttalelser og NVEs egne vurderinger.', 'Bakgrunn for utredningsprogram og selve utredningsprogrammet kan leses ved å laste ned filene til høyre på siden.', 'Utredningsprogrammet er spesifisert i et eget brev og er en arbeidsbeskrivelse på det NVE mener må utredes før tiltaket kan søkes om etter energiloven. NVE har gjennom høring av forslaget til utredningsprogram mottatt innspill til utredninger som kreves gjennomført, i tillegg til de Statnett selv har foreslått.', 'Det har kommet innspill til konkrete temaer som kreves utredet, traséjusteringer/nye traseer, osv. Vi har vurdert alle innspillene og sammen med Statnetts forslag til utredningsprogram danner det grunnlaget for hva som vurderes som beslutningsrelevante temaer i det fastsatte utredningsprogrammet.', 'Generelt er det forståelse for behovet om økt forsyningssikkerhet, og økt kapasitet til Nord-Jæren, selv om det også stilles spørsmålstegn rundt hva slags forbruk som utløser investeringsbehovet.', 'Majoriteten av høringsuttalelsene peker på at kraftledningen bør kables i bakken, helst på hele, eller i det minste på deler av strekningen.', 'Flere grunneiere har kommentert luftledningstraseen. De er opptatt av at det utredes og velges løsninger og traseer som gir minst mulig ulemper for deres eiendommer.', 'Flere landbruksdrivere er opptatt av kraftledningenes påvirkning på deres driftsmuligheter, i form av trasé og masteplasseringer på dyrket mark.', 'Flere organisasjoner og foreninger påpeker et press på friluftslivsområdene i tiltaksområdet som blir påvirket av disse planene, og andre kraftledningsprosjekter. Bogafjell og Vagleskogen trekkes fram som to eksempler på friluftsområder som blir berørt av flere kraftledninger.', 'Mange viser også til de foreslåtte traseenes nærhet mot flere naturreservater som Lonavatnet og Øksnevadtjern, med de utfordringer dette har for blant annet fuglelivet der.', 'For Sola kommune er det et større kommende boligområde like ved Bærheim som får størst påvirkning fra planene, og det ønskes utredning av kabling for de deler som påvirker kommunen. Det forutsettes også at høyderestriksjoner for flyplassen følges ved etablering', 'av luftledning.', 'Time kommune støtter arbeidet i å styrke strømforsyningen på Nord-Jæren og ber om at nytt næringsareal for kraftkrevende industri og næringsvirksomhet innenfor tiltaksområdet blir tatt hensyn til i det videre utredningsarbeidet.', 'Sandnes kommune ønsker også utredning av meldingens alternativ 3, samt mulige kombinasjoner av de innmeldte alternativene. Kommunen påpeker også at summen av belastninger fra eksisterende og planlagte kraftledninger, og øvrig ny infrastruktur, må', 'legges til grunn i utredningene og ved vurdering av avbøtende tiltak.', 'Klepp kommune ber om at meldingens alternativ 3,4 og 5 blir konsekvensutredet, og påpeker at meldingens alternativ 1 har et vesentlig konfliktnivå i Klepp kommune.']"
06e75f4f88d1578dc0a83e496fac1df31d3e1a91,21d7f5d8269813c7f399f6e93dfa1a1f35788f6e,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=8757&type=a,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=8745&type=A,"['NVE har motteke konsesjonssøknad fra Fagne om ein ny 132 kV dobbelkurs kraftledning frå Bø til Meland i Karmøy kommune, Rogaland fylke.', 'Fagne søkjer om å byggje, eige og drive ein om lag 5 km lang ny 132 kV kraftleidning fra Bø transformatorstasjon til Meland. Det er søkt om ein hovedutrasé, med totalt tre undertrasear. Fagne søkjer også om å rive dagens 66 kV kraftleidning, samt å erstatte dagens tremaster med nye rundstålmaster. Fagne grunngjev søknaden med at eksisterande 66 kV nett er dimensjonert for svakt for dagens behov og forventa vekst. Det er difor naudsynt å heve overføringskapasiteten i dagens regional nett på Karmøy ifølge Fagne.', 'NVE har behov for tilleggsopplysningar før vi kan behandle søknaden frå Fagne, og har i brev av 28.04.23 bedt Fagne om nye utredningar for fleire tema.']","['NVE gir Mellom AS konsesjon til bygging og drift av en ny 132 kV kraftledning mellom Rensvik transformatorstasjon i Kristiansund kommune og Engviklia i Averøy kommune i Møre og Romsdal. Ledningen får en lengde på 12,8 km, og bygges i samme trasé som en eksisterende 66 kV ledning, som NVE gir Mellom tillatelse til å rive. Tillatelsen inkluderer også et nytt 132 kV bryterfelt. Tillatelsen inkluderer også et nytt 132 kV bryterfelt i utendørs koblingsanlegg ved Rensvik transformatorstasjon.', 'NVE gir Mellom AS samtykke etter ekspropriasjonsloven for ekspropriasjon av rettigheter i kraftledningsgaten på én eiendom.']"
d6e84cb2607bdebba1e5423046acc1f6053aa06d,c74bed5e8bb23af4ba85cfc622e275c40d114005,http://www.nve.no/nytt-fra-nve/nyheter-skred-og-vassdrag/raudt-fareniva-for-veslemannen/,http://www.nve.no/nytt-fra-nve/nyheter-skred-og-vassdrag/rodt-fareniva-for-veslemannen/,"['Raudt farenivå for Veslemannen', 'Grunna høge hastigheitar på rørslene i fjellet og varsel om mykje nedbør hevar NVE farenivået frå oransje til raudt for Veslemannen.', '- Vi måler at rørslene i fjellpartiet er store og har auka sjølv ved små nedbørsmengder. Døgnhastigheitene er opptil 4 cm/døgn i øvre del av det aktive partiet og litt under 1 cm i nedre del av det aktive partiet. Meteorologisk institutt har meldt ein del nedbør fram til midnatt, og dette skal auke på ut over natta. På bakgrunn av dette set vi opp farenivået til raudt, seier NVEs vakthavande geolog, Ingrid Skrede.', 'Veslemannen er eit relativt lite, men svært aktivt parti av det ustabile fjellpartiet Mannen i Romsdalen. Veslemannen har eit volum på 120 000 - 180 000 m3 , det vil seie rundt ein prosent av det totale volumet av Mannen.', 'Veslemannen, har forskyvd seg meir enn 2 meter det siste året og den nedre delen har bevegd seg 20 centimeter.']","['Rødt farenivå for Veslemannen', 'På bakgrunn av store bevegelser, varsler NVE onsdag kveld rødt farenivå for Veslemannen.', '- Det har hittil kommet 6,3 mm nedbør det siste døgnet og ifølge nedbørsprognosene vil det fortsette å komme nedbør utover natta. Siste halvtimen har det kommet 0,3 mm nedbør, men noe av nedbøren har kommet som snø. Sensitiviteten til nedbør i fjellet er stor, og fjellet reagerer på små nedbørsmengder. På bakgrunn av de økte bevegelsene høyner med dette NVE farenivået til rødt (ekstrem) farenivå, sier geolog Gudrun Dreiås Majala i NVE.', 'Veslemannen er et relativt lite, men svært aktivt parti av det ustabile fjellpartiet Mannen i Romsdalen. De årlige bevegelsene i Mannen (utenfor Veslemannen) utgjør noen få cm i året, mens den mest aktive delen av Veslemannen har forskjøvet seg mer enn 2 m det siste året og nedre delen 16 cm.', 'Veslemannen har et volum på 120 000 - 180 000 m3, det vil si rundt én prosent av det totale volumet av Mannen.', 'Det skal fortsette å regne fram til tirsdag, men med lavere temperaturer.', 'Hastighetene i fjellet er nå over 10 cm/d i øvre del av fjellpartiet og rundt 1,5 cm/d i nedre del av Veslemannen.', 'Neste rapport kommer torsdag kl. 10.00. Det blir også organisert en pressebrief på Rauma kulturhus kl. 10.00. NVE og Rauma kommune vil være til stede.']"
2320c708ffcc56065bc7cb81ba976fe3fad36f64,686bca877ade67e3d59e3f46e5051f59bcd8406d,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=8847&type=A,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=8723&type=A,"['NVE har fastsett utgreiingsprogram for Lnett sine planar om nye 132 kV kraftleidninger mellom Strand, Finnøy og Rennesøy i Rogaland fylke og nye Tau og Finnøy transformatorstasjonar. Anleggene er planlagd i kommunane Stavanger og Strand i Rogaland.', 'Lnett har meldt fleire alternative leidningstrasear og plasseringar av dei nye transformatorstasjonane, og dei grunngjev meldinga med at det er naudsynt å fornye gamle anlegg, auke kapasiteten i nettet og betre forsyningstryggleiken.', 'NVE har fastsett utgreiingsprogram på grunnlag av Lnett sitt forslag, høyringsinnspel og eigne vurderingar av kva som er naudsynt å utgreie før Lnett kan sende ein konsesjonssøknad for anlegga.']","['Equinor har søkt om konsesjon for en 80 kV kraftkabel fra ny planlagt Hyggevatn omformerstasjon i Hammerfest kommune til Wisting-feltet i Barentshavet.', 'Equinor har søkt om anleggskonsesjon for å elektrifisere Wisting-feltet i Barentshavet. For å forsyne Wisting-feltet søker de om konsesjon og drift av en 420 kV bryter i Hyggevatn transformatorstasjon og en 420 kV kabel fra Hyggevatn transformatorstasjon til ny omformerstasjon. Videre søker de om ett 3 km langt kabelsett med 80 kV likestrømkabler med fra omformerstasjonen og via tunnel til landfall på Meland i Hammerfest kommune. Fra landfall til Wisting-feltet søker de om å bygge ett kabelsett med to ca. 330 km lange 80 kV likestrømkabler.', 'Alle omsøkte anlegg på land ligger i Hammerfest kommune i Troms og Finnmark fylke. Kabeltraséen i sjø vil krysse arealer i Hammerfest kommune og i Måsøy kommune.', 'Vi gjør oppmerksom på at Equinor har avdekket en skrivefeil i søknaden:', 'Feilen gjelder kapittel 2.7, Bygninger, der størrelsen på omformerbygget er beskrevet til å utgjøre 41300 m2 med en høyde på ca. 14m. Riktig areal skal være 4130 m2. Riktig areal fremkommer av situasjonsplanen. Se vedlagt brev under filer på denne siden.']"
2320c708ffcc56065bc7cb81ba976fe3fad36f64,21d7f5d8269813c7f399f6e93dfa1a1f35788f6e,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=8847&type=A,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=8745&type=A,"['NVE har fastsett utgreiingsprogram for Lnett sine planar om nye 132 kV kraftleidninger mellom Strand, Finnøy og Rennesøy i Rogaland fylke og nye Tau og Finnøy transformatorstasjonar. Anleggene er planlagd i kommunane Stavanger og Strand i Rogaland.', 'Lnett har meldt fleire alternative leidningstrasear og plasseringar av dei nye transformatorstasjonane, og dei grunngjev meldinga med at det er naudsynt å fornye gamle anlegg, auke kapasiteten i nettet og betre forsyningstryggleiken.', 'NVE har fastsett utgreiingsprogram på grunnlag av Lnett sitt forslag, høyringsinnspel og eigne vurderingar av kva som er naudsynt å utgreie før Lnett kan sende ein konsesjonssøknad for anlegga.']","['NVE gir Mellom AS konsesjon til bygging og drift av en ny 132 kV kraftledning mellom Rensvik transformatorstasjon i Kristiansund kommune og Engviklia i Averøy kommune i Møre og Romsdal. Ledningen får en lengde på 12,8 km, og bygges i samme trasé som en eksisterende 66 kV ledning, som NVE gir Mellom tillatelse til å rive. Tillatelsen inkluderer også et nytt 132 kV bryterfelt. Tillatelsen inkluderer også et nytt 132 kV bryterfelt i utendørs koblingsanlegg ved Rensvik transformatorstasjon.', 'NVE gir Mellom AS samtykke etter ekspropriasjonsloven for ekspropriasjon av rettigheter i kraftledningsgaten på én eiendom.']"
2320c708ffcc56065bc7cb81ba976fe3fad36f64,38dc03868fb6621e46b35da33cf7760578b937bd,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=8847&type=A,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=8672&type=A,"['NVE har fastsett utgreiingsprogram for Lnett sine planar om nye 132 kV kraftleidninger mellom Strand, Finnøy og Rennesøy i Rogaland fylke og nye Tau og Finnøy transformatorstasjonar. Anleggene er planlagd i kommunane Stavanger og Strand i Rogaland.', 'Lnett har meldt fleire alternative leidningstrasear og plasseringar av dei nye transformatorstasjonane, og dei grunngjev meldinga med at det er naudsynt å fornye gamle anlegg, auke kapasiteten i nettet og betre forsyningstryggleiken.', 'NVE har fastsett utgreiingsprogram på grunnlag av Lnett sitt forslag, høyringsinnspel og eigne vurderingar av kva som er naudsynt å utgreie før Lnett kan sende ein konsesjonssøknad for anlegga.']","['Arva AS søker om ny 132 kV-luftledning mellom Salten og Valljord, og flere tiltak ved Fauske og Valljord transformatorstasjoner. Anleggene ligger i Fauske og Sørfold kommuner i Nordland.', '7.12.23 fikk Arva AS fått konsesjon til tiltakene ved Fauske transformatorstasjon. De øvrige tiltakene er ikke sluttbehandlet ennå.', 'Både konsesjonen til Fauske transformatorstasjon og komplett søknad med vedlegg kan lastes ned fra denne siden.', 'Arva AS melder om utilstrekkelig nettkapasitet i indre Salten og Bodøregionen, både i situasjoner med høyt forbruk og lav produksjon, og i situasjoner med lavt forbruk og høy produksjon. Arva søker derfor om konsesjon til å bygge:', '1. ca 9 km ny 132 kV-luftledning mellom Salten og Valljord transformatorstasjoner. Ledningen er i hovedsak søkt parallellt med eksisterende ledninger.', '2. nytt GIS (innendørs, gassisolert) anlegg ved Valljord transformatorstasjon. Stasjonen vil utvides med ca 165 m2. Arva søker også om ca 130 m jordkabel inn til stasjonen.', '3. to 132 kV-luftledninger på 900 og 940 m, mellom eksisterende master ved Vommestadheia og Fauske transformatorstasjon, og to nye bryterfelt i Fauske transformatorstasjon. Stasjonen vil utvides med ca 500 m2 (konsesjon gitt 7.12.23).', 'Tiltakene søkes som uavhengige prosjekter.', 'Arva søker også om ekspropriasjonstillatelse for nødvendig grunn og rettigheter for å', 'bygge og drive de elektriske anleggene. Samtidig søker de om forhåndstiltredelse, som innebærer at grunn og rettigheter kan tas i bruk før skjønn er avholdt. Grunn- og rettighetshavere som blir berørt av ekspropriasjonssøknaden, kan finne informasjon om hva det innebærer på www.nve.no/grunneierinfo.']"
2320c708ffcc56065bc7cb81ba976fe3fad36f64,36136f76b3539342893b97493e27e49c48bef171,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=8847&type=A,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=8658&type=A,"['NVE har fastsett utgreiingsprogram for Lnett sine planar om nye 132 kV kraftleidninger mellom Strand, Finnøy og Rennesøy i Rogaland fylke og nye Tau og Finnøy transformatorstasjonar. Anleggene er planlagd i kommunane Stavanger og Strand i Rogaland.', 'Lnett har meldt fleire alternative leidningstrasear og plasseringar av dei nye transformatorstasjonane, og dei grunngjev meldinga med at det er naudsynt å fornye gamle anlegg, auke kapasiteten i nettet og betre forsyningstryggleiken.', 'NVE har fastsett utgreiingsprogram på grunnlag av Lnett sitt forslag, høyringsinnspel og eigne vurderingar av kva som er naudsynt å utgreie før Lnett kan sende ein konsesjonssøknad for anlegga.']","['Statnett og BKK Nett har fått tillatelse til å gjennomføre tiltak i tilknytning til Lindås transformatorstasjonen i Alver og Austrheim kommuner i Vestland fylke. Tiltakene vil øke nettkapasiteten og styrke forsyningssikkerheten i området.', 'Statnett har fått tillatelse til å bygge og drive en ny transformatorcelle i dagens Lindås transformatorstasjon, et nytt lagerbygg, installere en ny reaktor, samt sprenge ut areal innenfor dagens stasjonsgjerde i vest for å tilrettelegge for en fremtidig utvidelse av transformatorstasjonen.', 'BKK Nett har fått tillatelse til å bygge og drive en ny transformatorstasjon med øvre spenningsnivå 132 kV i tilknytning til Statnetts stasjon og en ny 132 kV kraftledning fra den nye transformatorstasjonen til Mongstad transformatorstasjon. NVE har også gitt BKK Nett tillatelse til å legge 132 kV-kraftledningen Seim–Mongstad innom den nye stasjonen og rive delen av denne ledningen på strekningen herfra og videre til Mongstad transformatorstasjon.']"
2514b39aacb71822f452b592e07c0164b822d8f2,dd0775d30c0fa23fe8dbf0a954cb5fa8709a7dbc,https://www.nve.no/energi/virkemidler/elsertifikater/siste-nytt-om-elsertifikater/elsertifikater-kvartalsrapport-nr-1-2017-publiseres-torsdag-18-mai/,https://www.nve.no/energi/virkemidler/elsertifikater/siste-nytt-om-elsertifikater/elsertifikater-kvartalsrapport-nr-1-2015-publiseres-tirsdag-19-mai/,"['Elsertifikater: kvartalsrapport nr.1 2017 publiseres torsdag 18. mai', 'Torsdag 18. mai 2017, kl. 13.00 publiserer NVE og Energimyndigheten kvartalsrapport om elsertifikater som blant annet oppsummerer status på godkjente anlegg i Norge og Sverige for første kvartal 2017. I tillegg gir kvartalsrapporten en oversikt over markedspriser, beholdning av elsertifikater og antall utstedte elsertifikater.', 'Kvartalsrapporten vil bli publisert under Elsertifikatnyheter på NVE sine hjemmesider. Du kan abonnere på elsertifikatnyheter ved å registrere deg her.']","['Elsertifikater: kvartalsrapport nr.1 2015 publiseres tirsdag 19. mai', 'Tirsdag 19. mai kl. 13.00 vil NVE og Energimyndigheten legge ut en rapport som blant annet oppsummerer status på godkjente anlegg i Norge og Sverige hittil i år. I tillegg gir kvartalsrapporten en oversikt over markedspriser, beholdning av elsertifikater og antall utstedte elsertifikater.', 'Kvartalsrapporten vil bli publisert under Elsertifikatnyheter på NVE sine hjemmesider mandag 19. mai kl. 13.00. Du kan abonnere på elsertifikatnyheter ved å registrere deg her.']"
2514b39aacb71822f452b592e07c0164b822d8f2,14a7ec9f4f1874bbd244f505fa8697149d478f0e,https://www.nve.no/energi/virkemidler/elsertifikater/siste-nytt-om-elsertifikater/elsertifikater-kvartalsrapport-nr-1-2017-publiseres-torsdag-18-mai/,https://www.nve.no/energi/virkemidler/elsertifikater/siste-nytt-om-elsertifikater/elsertifikater-kvartalsrapport-nr-1-2016-publiseres-torsdag-19-mai/,"['Elsertifikater: kvartalsrapport nr.1 2017 publiseres torsdag 18. mai', 'Torsdag 18. mai 2017, kl. 13.00 publiserer NVE og Energimyndigheten kvartalsrapport om elsertifikater som blant annet oppsummerer status på godkjente anlegg i Norge og Sverige for første kvartal 2017. I tillegg gir kvartalsrapporten en oversikt over markedspriser, beholdning av elsertifikater og antall utstedte elsertifikater.', 'Kvartalsrapporten vil bli publisert under Elsertifikatnyheter på NVE sine hjemmesider. Du kan abonnere på elsertifikatnyheter ved å registrere deg her.']","['Elsertifikater: kvartalsrapport nr.1 2016 publiseres torsdag 19. mai', 'Torsdag 19. mai kl. 13.00 vil NVE og Energimyndigheten legge ut en rapport som blant annet oppsummerer status på godkjente anlegg i Norge og Sverige hittil i år. I tillegg gir kvartalsrapporten en oversikt over markedspriser, beholdning av elsertifikater og antall utstedte elsertifikater.', 'Kvartalsrapporten vil bli publisert under Elsertifikatnyheter på NVE sine hjemmesider. Du kan abonnere på elsertifikatnyheter ved å registrere deg her.']"
07652a1096e9b2897d1008177853d98671c84f81,b581d63fa29a98afdd1fa72f71b6c088b6faaf4a,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=7436&type=V,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=7656&type=V,"['Innstilling for revisjon av Skjomenvassdragene oversend til Olje- og energidepartementet', 'NVE har oversendt innstilling til olje- og energidepartementet for Skjomenvassdragene. NVE tilrår at det sleppast minstevassføring i elva Skjoma gjennom heile året for å betre oppvekst- og levevilkåra for laks og sjøaure. Dette har vore eit sentralt tema i høyringsinnspela som har kome i saken. Utfordringane for fiskebestanden er godt dokumentert i undersøkingar over fleire år.', 'Det foreslegnevasslippetvil gi eit produksjonstap like i underkant av 40 GWh, samanlikna med i dag. Dette er ikkje eit ubetydeleg produksjonstap, men NVE har i denne saka lagt stor vekt på omsynet til miljøverdiane i vassdraget. NVE legg vekt på at minstevassføringa vil gi vesentlegemiljøforbetringar i eit viktig lakse- og sjøaurevassdrag og at Skjomen er prioritert i nyleg godkjend regional plan for vassforvaltning.']","['Det er i statsråd 26.05.2023 fastsatt reviderte konsesjonsvilkår for reguleringen av Fundin (Unndalen), Savalen og Rendalsoverføringen. Reguleringen omfatter Oppdal, Folldal, Alvdal, Tynset, Stor-Elvdal, Rendalen og Åmot kommuner. Hovedformålet med revisjonen har vært å bedre miljøtilstanden i de regulerte vassdragene. Miljøtilstanden bedres ved at de opprinnelige konsesjonsvilkårene blir oppgradert til dagens standard.', 'Vannet fra reguleringene utnyttes i kraftverkene Einunna, Savalen, Rendalen og Løpet. Det er store fiske- og friluftsinteresser i området og det har vært fremmet en rekke krav fra kommuner og brukerinteresser. Disse har blant annet omhandlet økt minstevannføring fra Høyegga dam i Glomma, magasinrestriksjoner i Fundin og Savalen, senket vannstand i Lomnessjøen og villrein- og fiskeundersøkelser.', '— Vi pålegger regulanten innbetaling til et villreinfond med mål om å bedre levekårene for villreinen i Knutshø villreinområde. Vi innfører ikke nye magasinrestriksjoner her, siden dette er svært viktige magasiner som bidrar med både flomdemping og verdifull regulering. Vi endrer heller ikke minstevannføringen i vassdragene, ettersom reglementet for slipp av minstevannføring i Glomma ble oppdatert i 2015, sier olje- og energiminister Terje Aasland.', 'I tråd med anbefalingen fra Norges vassdrags- og energidirektorat (NVE) endres ikke manøvreringsreglementet og det pålegges ingen nye vilkår om minstevannføring eller magasinrestriksjoner. Dette gjøres i lys av at disse vilkårene allerede ble oppdatert i 2015 i forbindelse med konsesjon til økt overføring fra Glomma til Rendalen. I revisjonsvedtaket er det også fastsatt oppdaterte vilkår for naturforvaltning.', 'Glommens og Laagens Brukseierforening pålegges også å bidra til et villreinfond med 3,4 millioner kroner, ettersom reguleringen har medført negative virkninger for villreinbestanden. Fondet for stammen i Knutshø villreinområde vil forvaltes av en styringsgruppe der NVE, miljøforvaltningen, regulanten og kommunene deltar.', 'I årene fremover åpnes det flere vassdrag for revisjon. Pålegg om minstevannføring og magasinrestriksjoner vil bli fastsatt i de sakene der det gir størst miljøgevinst. Kostnaden i form av redusert regulerbar kraftproduksjon vil her være et viktig hensyn.']"
07652a1096e9b2897d1008177853d98671c84f81,4ed469309ca8c66728d9b2e2cd4e7a39c07013e6,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=7436&type=V,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=8432&type=V,"['Innstilling for revisjon av Skjomenvassdragene oversend til Olje- og energidepartementet', 'NVE har oversendt innstilling til olje- og energidepartementet for Skjomenvassdragene. NVE tilrår at det sleppast minstevassføring i elva Skjoma gjennom heile året for å betre oppvekst- og levevilkåra for laks og sjøaure. Dette har vore eit sentralt tema i høyringsinnspela som har kome i saken. Utfordringane for fiskebestanden er godt dokumentert i undersøkingar over fleire år.', 'Det foreslegnevasslippetvil gi eit produksjonstap like i underkant av 40 GWh, samanlikna med i dag. Dette er ikkje eit ubetydeleg produksjonstap, men NVE har i denne saka lagt stor vekt på omsynet til miljøverdiane i vassdraget. NVE legg vekt på at minstevassføringa vil gi vesentlegemiljøforbetringar i eit viktig lakse- og sjøaurevassdrag og at Skjomen er prioritert i nyleg godkjend regional plan for vassforvaltning.']","['NVE gav 03.07.2023 konsesjon til fortsatt drift og utvidelse av Tveitafoss kraftverk. Konsesjonen setter vilkår for å bedre forholdene for anadrom fisk i Bjoreio, samt å sikre landskapsopplevelsen ved minstevannføring i selve Tveitafossen.']"
07652a1096e9b2897d1008177853d98671c84f81,7cf48c863870712327a45c1d0d41e43dc820ec08,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=7436&type=V,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=7664&type=V,"['Innstilling for revisjon av Skjomenvassdragene oversend til Olje- og energidepartementet', 'NVE har oversendt innstilling til olje- og energidepartementet for Skjomenvassdragene. NVE tilrår at det sleppast minstevassføring i elva Skjoma gjennom heile året for å betre oppvekst- og levevilkåra for laks og sjøaure. Dette har vore eit sentralt tema i høyringsinnspela som har kome i saken. Utfordringane for fiskebestanden er godt dokumentert i undersøkingar over fleire år.', 'Det foreslegnevasslippetvil gi eit produksjonstap like i underkant av 40 GWh, samanlikna med i dag. Dette er ikkje eit ubetydeleg produksjonstap, men NVE har i denne saka lagt stor vekt på omsynet til miljøverdiane i vassdraget. NVE legg vekt på at minstevassføringa vil gi vesentlegemiljøforbetringar i eit viktig lakse- og sjøaurevassdrag og at Skjomen er prioritert i nyleg godkjend regional plan for vassforvaltning.']","['NVE avlår konsesjonssøknaden om bygging og drift av Tverråna kraftverk i Lindesnes kommune.', 'I vedtaket har NVE lagt særlig vekt på at en utbygging av Tverråna kraftverk vil gi uforholdsmessig store terrenginngrep. Inngrepsomfanget vil ha negativ innvirkning på brukerinteresser i området, herunder både fiske og friluftsliv i et nasjonalt laksevassdrag. Videre vil fraføring av vann være negativt for en bekkekløft av lokal verdi. Det er også ulemper for akvatisk miljø ved at det fraføres vann på en strekning tilgjengelig for anadrom og katadrom fisk i et nasjonalt laksevassdrag. Etter NVEs syn finnes det ikke avbøtende tiltak som vil redusere ulempene i tilstrekkelig grad, da dette vil svekke lønnsomheten i prosjektet. NVE mener ulempene ved utbygging av Tverråna kraftverk er større enn fordelene og avslår derfor konsesjonssøknaden om tillatelse til å bygge Tverråna kraftverk.']"
07652a1096e9b2897d1008177853d98671c84f81,b242648ae7dc42ea4bf044e6220aa2fcbdf673cd,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=7436&type=V,https://www.nve.no/konsesjon/konsesjonssaker/konsesjonssak?id=8716&type=V,"['Innstilling for revisjon av Skjomenvassdragene oversend til Olje- og energidepartementet', 'NVE har oversendt innstilling til olje- og energidepartementet for Skjomenvassdragene. NVE tilrår at det sleppast minstevassføring i elva Skjoma gjennom heile året for å betre oppvekst- og levevilkåra for laks og sjøaure. Dette har vore eit sentralt tema i høyringsinnspela som har kome i saken. Utfordringane for fiskebestanden er godt dokumentert i undersøkingar over fleire år.', 'Det foreslegnevasslippetvil gi eit produksjonstap like i underkant av 40 GWh, samanlikna med i dag. Dette er ikkje eit ubetydeleg produksjonstap, men NVE har i denne saka lagt stor vekt på omsynet til miljøverdiane i vassdraget. NVE legg vekt på at minstevassføringa vil gi vesentlegemiljøforbetringar i eit viktig lakse- og sjøaurevassdrag og at Skjomen er prioritert i nyleg godkjend regional plan for vassforvaltning.']","['NVE fastsetter konsekvensutredningsprogram (KU-program) for det planlagte Syrtveit kraftverk i Otravassdraget, Evje og Hornnes kommune i Agder. Programmet er fastsatt på bakgrunn av innsendt melding fra Agder Energi Vannkraft AS med forslag til utredningsprogram, innkomne høringsuttalelser og NVEs egne vurderinger. De forestående utredningene skal synliggjøre konsekvensene av utbyggingsplanene slik de er beskrevet i meldingen. NVEs beslutning er hjemlet i forskrift om konsekvensutredninger § 16 første ledd, jf. § 6 første ledd bokstav c og vedlegg I 15. b).']"
