doc_hash_lang_1,lang_lang_1,url_lang_1,domain_lang_1,date_lang_1,mimetype_lang_1,fulltext_lang_1,fulltext_joined_lang_1,doc_hash_lang_2,lang_lang_2,url_lang_2,domain_lang_2,date_lang_2,mimetype_lang_2,fulltext_lang_2,fulltext_joined_lang_2
3dcaa2d36259b0f9a96fac3cd4493b58ac66c266,nno,https://hi.no/en/hi/about-us/employees/diego-crespo-1,hi.no,1735729019000,html,"['Diego Crespo', 'Publications', 'Academic articles', '2022', 'Pituitary Gonadotropin Gene Expression During Induced Onset of Postsmolt Maturation in Male Atlantic Salmon: In Vivo and Tissue Culture Studies', 'Diego Crespo, Kai Ove Skaftnesmo, Erik Nordtorp Kjærner-Semb, Ozlem Yilmaz, Birgitta Norberg, Sara Olausson, Petra Vogelsang, Jan Bogerd, Lene Kleppe, Rolf Brudvik Edvardsen, Eva Andersson, Anna Wargelius, Tom Johnny Hansen, Per Gunnar Fjelldal, Rüdiger W. Schulz', 'Frontiers in Endocrinology 13', '2022', 'Full production cycle performance of gene-edited, sterile Atlantic salmon - growth, smoltification, welfare indicators and fillet composition', 'Lene Kleppe, Per Gunnar Fjelldal, Eva Andersson, Tom Johnny Hansen, Monica Sanden, Aina Bruvik, Kai Ove Skaftnesmo, Tomasz Furmanek, Erik Nordtorp Kjærner-Semb, Diego Crespo, Simon Flavell, Audun Østby Pedersen, Petra Vogelsang, Anja Torsvik, Karen Anita Kvestad, Sara Olausson, Birgitta Norberg, Rüdiger W. Schulz, J. Bogerd, N. Santi, Rolf Brudvik Edvardsen, Anna Wargelius', 'Aquaculture 560', '2022', 'Role of the Melanocortin System in Gonadal Steroidogenesis of Zebrafish', 'Sandra Navarro, Diego Crespo, Rüdiger W. Schulz, Wei Ge, Josep Rotllant, José Miguel Cerdá-Reverter, Ana Rocha', 'Loss of stra8 Increases Germ Cell Apoptosis but Is Still Compatible With Sperm Production in Atlantic Salmon (Salmo salar)', 'Kai Ove Skaftnesmo, Diego Crespo, Lene Kleppe, Eva Andersson, Rolf Brudvik Edvardsen, Birgitta Norberg, Per Gunnar Fjelldal, Tom Johnny Hansen, Rüdiger W. Schulz, Anna Wargelius', 'Frontiers in Cell and Developmental Biology 9', '2021', 'Insulin-like 3 affects zebrafish spermatogenic cells directly and via Sertoli cells', 'Diego Crespo, Luiz H. C. Assis, Yu Ting Zhang, Diego Safian, Tomasz Furmanek, Kai Ove Skaftnesmo, Birgitta Norberg, Wei Ge, Yung-Ching Choi, Marjo J. den Broeder, Juliette Legler, Jan Bogerd, Rüdiger W Schulz', 'Communications Biology 4 p. 1-13', '2021', 'Enhanced growth without accelerated puberty in fish: A role for the melanocortin system', 'Fsh stimulates spermatogonial proliferation and differentiation in zebrafish via Igf3', 'Luteinizing hormone induces ovulation via tumor necrosis factor α-dependent increases in prostaglandin F2α in a nonmammalian vertebrate', 'Crespo, D., Goetz, F. W., Planas, J. V.', 'Scientific Reports 5 p. 14210', '2014', 'Transcriptional assessment by microarray analysis and large-scale meta-analysis of the metabolic capacity of cardiac and skeletal muscle tissues to cope with reduced nutrient availability in gilthead sea bream (Sparus aurata L.)', 'Calduch-Giner, J. A., Echasseriau, Y., Crespo, D., Baron, D., Planas, J. V., Prunet, P., Pérez-Sánchez, J.', 'Marine Biotechnology 16(4) p. 423-435', '2014', 'Fsh and Lh direct conserved and specific pathways during flatfish semicystic spermatogenesis', 'Poster', 'Lene Kleppe, Per Gunnar Fjelldal, Eva Andersson, Tom Johnny Hansen, Monica Sanden, Aina Bruvik, Kai Ove Skaftnesmo, Tomasz Furmanek, Erik Nordtorp Kjærner-Semb, Diego Crespo, Simon Flavell, Audun Ø. Pedersen, Petra Vogelsang, Anne Torsvik, Sara Olausson, Birgitta Norberg, Rüdiger W. Schulz, Jan Bogerd, Nina Santi, Rolf Brudvik Edvardsen, Anna Wargelius']","Diego Crespo
Publications
Academic articles
2022
Pituitary Gonadotropin Gene Expression During Induced Onset of Postsmolt Maturation in Male Atlantic Salmon: In Vivo and Tissue Culture Studies
Diego Crespo, Kai Ove Skaftnesmo, Erik Nordtorp Kjærner-Semb, Ozlem Yilmaz, Birgitta Norberg, Sara Olausson, Petra Vogelsang, Jan Bogerd, Lene Kleppe, Rolf Brudvik Edvardsen, Eva Andersson, Anna Wargelius, Tom Johnny Hansen, Per Gunnar Fjelldal, Rüdiger W. Schulz
Frontiers in Endocrinology 13
2022
Full production cycle performance of gene-edited, sterile Atlantic salmon - growth, smoltification, welfare indicators and fillet composition
Lene Kleppe, Per Gunnar Fjelldal, Eva Andersson, Tom Johnny Hansen, Monica Sanden, Aina Bruvik, Kai Ove Skaftnesmo, Tomasz Furmanek, Erik Nordtorp Kjærner-Semb, Diego Crespo, Simon Flavell, Audun Østby Pedersen, Petra Vogelsang, Anja Torsvik, Karen Anita Kvestad, Sara Olausson, Birgitta Norberg, Rüdiger W. Schulz, J. Bogerd, N. Santi, Rolf Brudvik Edvardsen, Anna Wargelius
Aquaculture 560
2022
Role of the Melanocortin System in Gonadal Steroidogenesis of Zebrafish
Sandra Navarro, Diego Crespo, Rüdiger W. Schulz, Wei Ge, Josep Rotllant, José Miguel Cerdá-Reverter, Ana Rocha
Loss of stra8 Increases Germ Cell Apoptosis but Is Still Compatible With Sperm Production in Atlantic Salmon (Salmo salar)
Kai Ove Skaftnesmo, Diego Crespo, Lene Kleppe, Eva Andersson, Rolf Brudvik Edvardsen, Birgitta Norberg, Per Gunnar Fjelldal, Tom Johnny Hansen, Rüdiger W. Schulz, Anna Wargelius
Frontiers in Cell and Developmental Biology 9
2021
Insulin-like 3 affects zebrafish spermatogenic cells directly and via Sertoli cells
Diego Crespo, Luiz H. C. Assis, Yu Ting Zhang, Diego Safian, Tomasz Furmanek, Kai Ove Skaftnesmo, Birgitta Norberg, Wei Ge, Yung-Ching Choi, Marjo J. den Broeder, Juliette Legler, Jan Bogerd, Rüdiger W Schulz
Communications Biology 4 p. 1-13
2021
Enhanced growth without accelerated puberty in fish: A role for the melanocortin system
Fsh stimulates spermatogonial proliferation and differentiation in zebrafish via Igf3
Luteinizing hormone induces ovulation via tumor necrosis factor α-dependent increases in prostaglandin F2α in a nonmammalian vertebrate
Crespo, D., Goetz, F. W., Planas, J. V.
Scientific Reports 5 p. 14210
2014
Transcriptional assessment by microarray analysis and large-scale meta-analysis of the metabolic capacity of cardiac and skeletal muscle tissues to cope with reduced nutrient availability in gilthead sea bream (Sparus aurata L.)
Calduch-Giner, J. A., Echasseriau, Y., Crespo, D., Baron, D., Planas, J. V., Prunet, P., Pérez-Sánchez, J.
Marine Biotechnology 16(4) p. 423-435
2014
Fsh and Lh direct conserved and specific pathways during flatfish semicystic spermatogenesis
Poster
Lene Kleppe, Per Gunnar Fjelldal, Eva Andersson, Tom Johnny Hansen, Monica Sanden, Aina Bruvik, Kai Ove Skaftnesmo, Tomasz Furmanek, Erik Nordtorp Kjærner-Semb, Diego Crespo, Simon Flavell, Audun Ø. Pedersen, Petra Vogelsang, Anne Torsvik, Sara Olausson, Birgitta Norberg, Rüdiger W. Schulz, Jan Bogerd, Nina Santi, Rolf Brudvik Edvardsen, Anna Wargelius",6f199588751d37605dc5df008f667cd2af57880c,nob,https://hi.no/hi/om-oss/ansatte/diego-crespo-1,hi.no,1735705286000,html,"['Diego Crespo', 'Publikasjoner', 'Vitenskapelige artikler (NVI)', '2022', 'Pituitary Gonadotropin Gene Expression During Induced Onset of Postsmolt Maturation in Male Atlantic Salmon: In Vivo and Tissue Culture Studies', 'Diego Crespo, Kai Ove Skaftnesmo, Erik Nordtorp Kjærner-Semb, Ozlem Yilmaz, Birgitta Norberg, Sara Olausson, Petra Vogelsang, Jan Bogerd, Lene Kleppe, Rolf Brudvik Edvardsen, Eva Andersson, Anna Wargelius, Tom Johnny Hansen, Per Gunnar Fjelldal, Rüdiger W. Schulz', 'Frontiers in Endocrinology 13', '2022', 'Full production cycle performance of gene-edited, sterile Atlantic salmon - growth, smoltification, welfare indicators and fillet composition', 'Lene Kleppe, Per Gunnar Fjelldal, Eva Andersson, Tom Johnny Hansen, Monica Sanden, Aina Bruvik, Kai Ove Skaftnesmo, Tomasz Furmanek, Erik Nordtorp Kjærner-Semb, Diego Crespo, Simon Flavell, Audun Østby Pedersen, Petra Vogelsang, Anja Torsvik, Karen Anita Kvestad, Sara Olausson, Birgitta Norberg, Rüdiger W. Schulz, J. Bogerd, N. Santi, Rolf Brudvik Edvardsen, Anna Wargelius', 'Aquaculture 560', '2022', 'Role of the Melanocortin System in Gonadal Steroidogenesis of Zebrafish', 'Sandra Navarro, Diego Crespo, Rüdiger W. Schulz, Wei Ge, Josep Rotllant, José Miguel Cerdá-Reverter, Ana Rocha', 'Loss of stra8 Increases Germ Cell Apoptosis but Is Still Compatible With Sperm Production in Atlantic Salmon (Salmo salar)', 'Kai Ove Skaftnesmo, Diego Crespo, Lene Kleppe, Eva Andersson, Rolf Brudvik Edvardsen, Birgitta Norberg, Per Gunnar Fjelldal, Tom Johnny Hansen, Rüdiger W. Schulz, Anna Wargelius', 'Frontiers in Cell and Developmental Biology 9', '2021', 'Insulin-like 3 affects zebrafish spermatogenic cells directly and via Sertoli cells', 'Diego Crespo, Luiz H. C. Assis, Yu Ting Zhang, Diego Safian, Tomasz Furmanek, Kai Ove Skaftnesmo, Birgitta Norberg, Wei Ge, Yung-Ching Choi, Marjo J. den Broeder, Juliette Legler, Jan Bogerd, Rüdiger W Schulz', 'Communications Biology 4 p. 1-13', '2021', 'Enhanced growth without accelerated puberty in fish: A role for the melanocortin system', 'Fsh stimulates spermatogonial proliferation and differentiation in zebrafish via Igf3', 'Luteinizing hormone induces ovulation via tumor necrosis factor α-dependent increases in prostaglandin F2α in a nonmammalian vertebrate', 'Crespo, D., Goetz, F. W., Planas, J. V.', 'Scientific Reports 5 p. 14210', '2014', 'Transcriptional assessment by microarray analysis and large-scale meta-analysis of the metabolic capacity of cardiac and skeletal muscle tissues to cope with reduced nutrient availability in gilthead sea bream (Sparus aurata L.)', 'Calduch-Giner, J. A., Echasseriau, Y., Crespo, D., Baron, D., Planas, J. V., Prunet, P., Pérez-Sánchez, J.', 'Marine Biotechnology 16(4) p. 423-435', '2014', 'Fsh and Lh direct conserved and specific pathways during flatfish semicystic spermatogenesis', 'Poster', 'Lene Kleppe, Per Gunnar Fjelldal, Eva Andersson, Tom Johnny Hansen, Monica Sanden, Aina Bruvik, Kai Ove Skaftnesmo, Tomasz Furmanek, Erik Nordtorp Kjærner-Semb, Diego Crespo, Simon Flavell, Audun Ø. Pedersen, Petra Vogelsang, Anne Torsvik, Sara Olausson, Birgitta Norberg, Rüdiger W. Schulz, Jan Bogerd, Nina Santi, Rolf Brudvik Edvardsen, Anna Wargelius']","Diego Crespo
Publikasjoner
Vitenskapelige artikler (NVI)
2022
Pituitary Gonadotropin Gene Expression During Induced Onset of Postsmolt Maturation in Male Atlantic Salmon: In Vivo and Tissue Culture Studies
Diego Crespo, Kai Ove Skaftnesmo, Erik Nordtorp Kjærner-Semb, Ozlem Yilmaz, Birgitta Norberg, Sara Olausson, Petra Vogelsang, Jan Bogerd, Lene Kleppe, Rolf Brudvik Edvardsen, Eva Andersson, Anna Wargelius, Tom Johnny Hansen, Per Gunnar Fjelldal, Rüdiger W. Schulz
Frontiers in Endocrinology 13
2022
Full production cycle performance of gene-edited, sterile Atlantic salmon - growth, smoltification, welfare indicators and fillet composition
Lene Kleppe, Per Gunnar Fjelldal, Eva Andersson, Tom Johnny Hansen, Monica Sanden, Aina Bruvik, Kai Ove Skaftnesmo, Tomasz Furmanek, Erik Nordtorp Kjærner-Semb, Diego Crespo, Simon Flavell, Audun Østby Pedersen, Petra Vogelsang, Anja Torsvik, Karen Anita Kvestad, Sara Olausson, Birgitta Norberg, Rüdiger W. Schulz, J. Bogerd, N. Santi, Rolf Brudvik Edvardsen, Anna Wargelius
Aquaculture 560
2022
Role of the Melanocortin System in Gonadal Steroidogenesis of Zebrafish
Sandra Navarro, Diego Crespo, Rüdiger W. Schulz, Wei Ge, Josep Rotllant, José Miguel Cerdá-Reverter, Ana Rocha
Loss of stra8 Increases Germ Cell Apoptosis but Is Still Compatible With Sperm Production in Atlantic Salmon (Salmo salar)
Kai Ove Skaftnesmo, Diego Crespo, Lene Kleppe, Eva Andersson, Rolf Brudvik Edvardsen, Birgitta Norberg, Per Gunnar Fjelldal, Tom Johnny Hansen, Rüdiger W. Schulz, Anna Wargelius
Frontiers in Cell and Developmental Biology 9
2021
Insulin-like 3 affects zebrafish spermatogenic cells directly and via Sertoli cells
Diego Crespo, Luiz H. C. Assis, Yu Ting Zhang, Diego Safian, Tomasz Furmanek, Kai Ove Skaftnesmo, Birgitta Norberg, Wei Ge, Yung-Ching Choi, Marjo J. den Broeder, Juliette Legler, Jan Bogerd, Rüdiger W Schulz
Communications Biology 4 p. 1-13
2021
Enhanced growth without accelerated puberty in fish: A role for the melanocortin system
Fsh stimulates spermatogonial proliferation and differentiation in zebrafish via Igf3
Luteinizing hormone induces ovulation via tumor necrosis factor α-dependent increases in prostaglandin F2α in a nonmammalian vertebrate
Crespo, D., Goetz, F. W., Planas, J. V.
Scientific Reports 5 p. 14210
2014
Transcriptional assessment by microarray analysis and large-scale meta-analysis of the metabolic capacity of cardiac and skeletal muscle tissues to cope with reduced nutrient availability in gilthead sea bream (Sparus aurata L.)
Calduch-Giner, J. A., Echasseriau, Y., Crespo, D., Baron, D., Planas, J. V., Prunet, P., Pérez-Sánchez, J.
Marine Biotechnology 16(4) p. 423-435
2014
Fsh and Lh direct conserved and specific pathways during flatfish semicystic spermatogenesis
Poster
Lene Kleppe, Per Gunnar Fjelldal, Eva Andersson, Tom Johnny Hansen, Monica Sanden, Aina Bruvik, Kai Ove Skaftnesmo, Tomasz Furmanek, Erik Nordtorp Kjærner-Semb, Diego Crespo, Simon Flavell, Audun Ø. Pedersen, Petra Vogelsang, Anne Torsvik, Sara Olausson, Birgitta Norberg, Rüdiger W. Schulz, Jan Bogerd, Nina Santi, Rolf Brudvik Edvardsen, Anna Wargelius"
331056314b91d8c0d22588c76e2862ef29cb6588,nno,https://www.inn.no/forskning/doktorgradsutdanning/ph.d.-handboka-vitenskapelige/avslutning/innlevering-av-avhandling/oppsett-av-ph.d.-avhandling/forsidemal-monografi-nynorsk.docx,inn.no,1734850260000,doc,"['Forfattarnamn', 'Tittel', 'Ph.d.-avhandling', 'År', 'Fakultet', 'Trykk: Flisa Trykkeri A/S', 'Utgjevarstad: Elverum', '© Forfattaren (sett inn årstall)', 'Det må ikkje kopierast frå publikasjonen i strid med Åndsverkloven eller i strid med avtaler om kopiering inngått med Kopinor.', 'Ph.d.-avhandling i (sett inn programnamn) nr. (sett inn nr.)', 'ISBN trykt utgåve:', 'ISBN digital utgåve:', 'ISSN trykt utgåve:', 'ISSN digital utgåve:', 'Samandrag', 'Abstract', '\tForord', 'Innhaldsliste', '1']","Forfattarnamn
Tittel
Ph.d.-avhandling
År
Fakultet
Trykk: Flisa Trykkeri A/S
Utgjevarstad: Elverum
© Forfattaren (sett inn årstall)
Det må ikkje kopierast frå publikasjonen i strid med Åndsverkloven eller i strid med avtaler om kopiering inngått med Kopinor.
Ph.d.-avhandling i (sett inn programnamn) nr. (sett inn nr.)
ISBN trykt utgåve:
ISBN digital utgåve:
ISSN trykt utgåve:
ISSN digital utgåve:
Samandrag
Abstract
	Forord
Innhaldsliste
1",392fd62b8608df6f5e914256ad2493caea635e33,nob,https://www.inn.no/forskning/doktorgradsutdanning/ph.d.-handboka-vitenskapelige/avslutning/innlevering-av-avhandling/oppsett-av-ph.d.-avhandling/forsidemal-monografi-bokmal.docx,inn.no,1734850259000,doc,"['Forfatternavn', 'Tittel', 'Ph.d.-avhandling', 'År', 'Fakultet', 'Trykk: Flisa Trykkeri A/S', 'Utgivelsessted: Elverum', '© Forfatteren (sett inn årstall)', 'Det må ikke kopieres fra publikasjonen i strid med Åndsverkloven eller i strid med avtaler om kopiering inngått med Kopinor.', 'Ph.d.-avhandling i (sett inn programnavn) nr. (sett inn nr.)', 'ISBN trykt utgave:', 'ISBN digital utgave:', 'ISSN trykt utgave:', 'ISSN digital utgave:', 'Sammendrag', 'Abstract', '\tForord', 'Innholdsfortegnelse', '1']","Forfatternavn
Tittel
Ph.d.-avhandling
År
Fakultet
Trykk: Flisa Trykkeri A/S
Utgivelsessted: Elverum
© Forfatteren (sett inn årstall)
Det må ikke kopieres fra publikasjonen i strid med Åndsverkloven eller i strid med avtaler om kopiering inngått med Kopinor.
Ph.d.-avhandling i (sett inn programnavn) nr. (sett inn nr.)
ISBN trykt utgave:
ISBN digital utgave:
ISSN trykt utgave:
ISSN digital utgave:
Sammendrag
Abstract
	Forord
Innholdsfortegnelse
1"
148bac58277a5d3ae11d40663df6edd16a5359f4,eng,https://www.hi.no/templates/reporteditor/resources/images/nettrapporter/56709/file_html_2c2dc80a8b5e2505.png/figure-viewer,hi.no,1735649790000,html,"['Figur', 'Figur 3 Kumulativ oppvandring av vill og rømt laks og sjøaure pr veke i fella 2021, absolutt tal (øverst) og prosentvis (nederst). Cumulative upstream migration of escaped salmon, and wild salmon and sea trout captured in the fish trap per week in 2021, with absolute numbers (upper) and percentage (lower).']","Figur
Figur 3 Kumulativ oppvandring av vill og rømt laks og sjøaure pr veke i fella 2021, absolutt tal (øverst) og prosentvis (nederst). Cumulative upstream migration of escaped salmon, and wild salmon and sea trout captured in the fish trap per week in 2021, with absolute numbers (upper) and percentage (lower).",3f7208c726f05e2d3eed545f5df210c88ccf0964,nno,https://www.hi.no/templates/reporteditor/resources/images/nettrapporter/85074/file_html_5ee8b81ba7faf634.gif/figure-viewer,hi.no,1735649486000,html,"['Figur', 'Figur 3 Kumulativ oppvandring av vill og rømt laks og sjøaure pr veke i fella 2023, absolutt tal (øverst) og prosentvis (nederst). Cumulative upstream migration of escaped salmon, and wild salmon and sea trout captured in the fish trap per week in 2023.']","Figur
Figur 3 Kumulativ oppvandring av vill og rømt laks og sjøaure pr veke i fella 2023, absolutt tal (øverst) og prosentvis (nederst). Cumulative upstream migration of escaped salmon, and wild salmon and sea trout captured in the fish trap per week in 2023."
27e86d0f42c46801073c90d035a1ddd3dacede37,nno,https://ansatt.nmh.no/arrangementer/cremah-midtveisevaluering-merete-holme,nmh.no,1734514094000,html,"['Om midtvegsevaluering', 'Føremålet med midtvegsevaluering er å sikre framdrift og kvalitet i ph.d.-arbeidet og motivere kandidaten til vidare arbeid. Eit viktig aspekt er også å leggje til rette for at forskingsmiljøet får eit kollektivt eigarskap til prosjektet. Difor er midtvegsevalueringa ope for eit internt publikum.']","Om midtvegsevaluering
Føremålet med midtvegsevaluering er å sikre framdrift og kvalitet i ph.d.-arbeidet og motivere kandidaten til vidare arbeid. Eit viktig aspekt er også å leggje til rette for at forskingsmiljøet får eit kollektivt eigarskap til prosjektet. Difor er midtvegsevalueringa ope for eit internt publikum.",5251a54682140d220f207da67407f9fe5b6ed002,nob,https://ansatt.nmh.no/arrangementer/nordart-midtveisevaluering-rebecka-ahvenniemi,nmh.no,1734510910000,html,"['Om midtveisevaluering', 'Formålet med midtveisevaluering er å sikre fremdrift og kvalitet i ph.d.-arbeidet og motivere kandidaten til videre arbeid. Et viktig aspekt er også å legge til rette for at forskningsmiljøet får et kollektivt eierskap til prosjektet. Derfor er midtveisevalueringen åpen for et internt publikum.']","Om midtveisevaluering
Formålet med midtveisevaluering er å sikre fremdrift og kvalitet i ph.d.-arbeidet og motivere kandidaten til videre arbeid. Et viktig aspekt er også å legge til rette for at forskningsmiljøet får et kollektivt eierskap til prosjektet. Derfor er midtveisevalueringen åpen for et internt publikum."
7fb6aa7e793ac0cfb9637ae91165b8e9b61cb8ed,eng,https://www.hvl.no/en/hvl-students/go-abroad-with-hvl/inst/?id=10253,hvl.no,1734676059000,html,"['Otto Von Guericke University of Magdeburg', 'Otto von Guericke University Magdeburg was founded in 1993 and is one of Germany’s youngest universities. However, its roots go back even further, as the university was the result of a merger between a technical university, a teacher college and a school of medicine in Magdeburg. The university has nearly 14,000 students, and was named after a local scientist, inventor and politician who lived during the 17th century. 1200-year old Magdeburg is one of the oldest cities in the former East Germany.', 'Erasmus+', 'This is an Erasmus + agreement. As an Erasmus student, you will be participating in the world’s largest exchange programme and can study at good European universities without paying tuition. Through Erasmus+, you will be given an extra grant that provides more money to enjoy your stay.', 'Languages', 'Classes will be held in English.', 'Everyone participating in an Erasmus+ exchange programme must take a free online language test online before they travel, and they will be given access to a language course through this service. The Division of Research, Internationalisation and Innovation (AFII) will inform you of this test in advance.', 'If you can document that part of the study takes place in German, you may receive a grant from the State Educational Loan Fund, Norway for a 4-week language course to be taken in Germany prior to the start of the semester.', 'Fee', 'You will not be paying tuition at this institution and will receive the Erasmus+ grant in addition to a grant from the State Educational Loan Fund, Norway. You will receive the same financial support from the State Educational Loan Fund, Norway as for studies in Norway, in addition to a travel grant. You must pay a semester fee to HVL in order to receive a loan and grant from the State Educational Loan Fund, Norway during the exchange period.', 'Course approval', 'In order to apply for a student exchange programme, your application must first be approved by the study programme of your faculty. An approved application means that you have been given an academic pre-approval for the course or traineeship you will be doing abroad. The academic pre-approval specifies what you will be doing while you are on an exchange programme and confirms these activities will be fully approved as part of your education plan at HVL.', 'What can I study?', 'Master in Fire Safety', 'You may do an exchange programme during your master’s programme. Speak with the academic contact person to find out when it would be best to go.']","Otto Von Guericke University of Magdeburg
Otto von Guericke University Magdeburg was founded in 1993 and is one of Germany’s youngest universities. However, its roots go back even further, as the university was the result of a merger between a technical university, a teacher college and a school of medicine in Magdeburg. The university has nearly 14,000 students, and was named after a local scientist, inventor and politician who lived during the 17th century. 1200-year old Magdeburg is one of the oldest cities in the former East Germany.
Erasmus+
This is an Erasmus + agreement. As an Erasmus student, you will be participating in the world’s largest exchange programme and can study at good European universities without paying tuition. Through Erasmus+, you will be given an extra grant that provides more money to enjoy your stay.
Languages
Classes will be held in English.
Everyone participating in an Erasmus+ exchange programme must take a free online language test online before they travel, and they will be given access to a language course through this service. The Division of Research, Internationalisation and Innovation (AFII) will inform you of this test in advance.
If you can document that part of the study takes place in German, you may receive a grant from the State Educational Loan Fund, Norway for a 4-week language course to be taken in Germany prior to the start of the semester.
Fee
You will not be paying tuition at this institution and will receive the Erasmus+ grant in addition to a grant from the State Educational Loan Fund, Norway. You will receive the same financial support from the State Educational Loan Fund, Norway as for studies in Norway, in addition to a travel grant. You must pay a semester fee to HVL in order to receive a loan and grant from the State Educational Loan Fund, Norway during the exchange period.
Course approval
In order to apply for a student exchange programme, your application must first be approved by the study programme of your faculty. An approved application means that you have been given an academic pre-approval for the course or traineeship you will be doing abroad. The academic pre-approval specifies what you will be doing while you are on an exchange programme and confirms these activities will be fully approved as part of your education plan at HVL.
What can I study?
Master in Fire Safety
You may do an exchange programme during your master’s programme. Speak with the academic contact person to find out when it would be best to go.",d20cd3442698f26b80aff7f3dd337ed97e6275f7,nob,https://www.hvl.no/student/utveksling/utvekslingsstad/?id=10253,hvl.no,1734662241000,html,"['Otto Von Guericke University of Magdeburg', 'Otto von Guericke University of Magdeburg ble grunnlagt i 1993 og er ett av Tysklands yngste universiteter. Det har likevel røtter lengre tilbake i tid, ettersom det ble til ved en sammenslåing av et teknisk universitet, en lærerhøyskole og en medisinskole i Magdeburg. Universitetet har i underkant av 14 000 studenter og er oppkalt etter en lokal vitenskapsmann, oppfinner og politiker som levde på 1600-tallet. Magdeburg er med sine 1200 år en av de eldste byene i gamle Øst-Tyskland.', 'Erasmus+', 'Dette er en Erasmus+ avtale. Som Erasmusstudent deltar du i verdens største utvekslingsprogram og kan studere på gode europeiske universiteter uten å betale skolepengar. Gjennom Erasmus+ får du ekstra stipend som gir deg mer penger til å nyte oppholdet.', 'Språk', 'Undervisningen foregår på engelsk.', 'Alle som reiser på Erasmus+ utveksling må ta en gratis språktest på nettet før dei reiser, og får tilgang til eit språkkurs gjennom denne tenesta. Avdeling for Forskning, Internasjonalisering og Innovasjon (AFII) informerar deg før testen.', 'Kan du dokumentere at deler av studiet går på tysk, kan du få stønad frå Lånekassen til eit 4 ukers språkkurs som tas i Tyskland i forkant av semesteret.', 'Studieavgift', 'Du betaler ikke skolepenger ved denne institusjonen, og får Erasmus+ stipend i tillegg til støtte fra Lånekassen. Fra Lånekassen vil du få samme støtte som når du studerer i Norge, i tillegg til reisestøtte. Du må betale semesteravgift til HVL for å få lån og stipend frå Lånekassen i utvekslingsperioden.', 'Faglig godkjenning', 'For å kunne søke om utveksling må du ha fått søknaden din godkjent av studieprogrammet ditt ved fakultetet du tilhører. En godkjent søknad innebærer blant annet at du har fått en faglig forhåndsgodkjenning av kurs eller praksis som du skal ta i utlandet. Den faglige forhåndsgodkjenningen spesifiserer hva du skal gjøre mens du er på utveksling og at disse aktivitetene blir fullt ut godkjent som en del av din utdanningsplan ved HVL.', 'Kva kan du studere?', 'Master i Brannsikkerheit', 'Du kan dra på utveksling i løpet av mastergraden din. Kontakt faglig kontaktperson for å finne ut når i studieløpet det passer best å dra.', 'Hei! 👋 Har du spørsmål om studier eller studentliv? Våre studenter er tilgjengelige på chat akkurat nå. Klikk her for å starte en samtale!']","Otto Von Guericke University of Magdeburg
Otto von Guericke University of Magdeburg ble grunnlagt i 1993 og er ett av Tysklands yngste universiteter. Det har likevel røtter lengre tilbake i tid, ettersom det ble til ved en sammenslåing av et teknisk universitet, en lærerhøyskole og en medisinskole i Magdeburg. Universitetet har i underkant av 14 000 studenter og er oppkalt etter en lokal vitenskapsmann, oppfinner og politiker som levde på 1600-tallet. Magdeburg er med sine 1200 år en av de eldste byene i gamle Øst-Tyskland.
Erasmus+
Dette er en Erasmus+ avtale. Som Erasmusstudent deltar du i verdens største utvekslingsprogram og kan studere på gode europeiske universiteter uten å betale skolepengar. Gjennom Erasmus+ får du ekstra stipend som gir deg mer penger til å nyte oppholdet.
Språk
Undervisningen foregår på engelsk.
Alle som reiser på Erasmus+ utveksling må ta en gratis språktest på nettet før dei reiser, og får tilgang til eit språkkurs gjennom denne tenesta. Avdeling for Forskning, Internasjonalisering og Innovasjon (AFII) informerar deg før testen.
Kan du dokumentere at deler av studiet går på tysk, kan du få stønad frå Lånekassen til eit 4 ukers språkkurs som tas i Tyskland i forkant av semesteret.
Studieavgift
Du betaler ikke skolepenger ved denne institusjonen, og får Erasmus+ stipend i tillegg til støtte fra Lånekassen. Fra Lånekassen vil du få samme støtte som når du studerer i Norge, i tillegg til reisestøtte. Du må betale semesteravgift til HVL for å få lån og stipend frå Lånekassen i utvekslingsperioden.
Faglig godkjenning
For å kunne søke om utveksling må du ha fått søknaden din godkjent av studieprogrammet ditt ved fakultetet du tilhører. En godkjent søknad innebærer blant annet at du har fått en faglig forhåndsgodkjenning av kurs eller praksis som du skal ta i utlandet. Den faglige forhåndsgodkjenningen spesifiserer hva du skal gjøre mens du er på utveksling og at disse aktivitetene blir fullt ut godkjent som en del av din utdanningsplan ved HVL.
Kva kan du studere?
Master i Brannsikkerheit
Du kan dra på utveksling i løpet av mastergraden din. Kontakt faglig kontaktperson for å finne ut når i studieløpet det passer best å dra.
Hei! 👋 Har du spørsmål om studier eller studentliv? Våre studenter er tilgjengelige på chat akkurat nå. Klikk her for å starte en samtale!"
